insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T1', 15, 'S241', 'G8', 'P1');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T507', 14, 'S307', 'G4', 'P507');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T508', 13, 'S110', 'G5', 'P508');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T509', 13, 'S68', 'G6', 'P509');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T510', 13, 'S177', 'G7', 'P510');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T511', 12, 'S32', 'G8', 'P511');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T512', 15, 'S299', 'G9', 'P512');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T513', 14, 'S182', 'G10', 'P513');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T514', 12, 'S256', 'G1', 'P514');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T515', 13, 'S56', 'G2', 'P515');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T516', 13, 'S203', 'G3', 'P516');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T517', 12, 'S251', 'G4', 'P517');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T518', 15, 'S333', 'G5', 'P518');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T519', 13, 'S48', 'G6', 'P519');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T520', 14, 'S86', 'G7', 'P520');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T521', 14, 'S233', 'G8', 'P521');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T522', 13, 'S319', 'G9', 'P522');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T523', 14, 'S22', 'G10', 'P523');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T524', 15, 'S90', 'G1', 'P524');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T525', 15, 'S127', 'G2', 'P525');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T526', 15, 'S286', 'G3', 'P526');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T527', 13, 'S291', 'G4', 'P527');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T528', 13, 'S209', 'G5', 'P528');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T529', 13, 'S113', 'G6', 'P529');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T530', 14, 'S124', 'G7', 'P530');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T531', 15, 'S92', 'G8', 'P531');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T532', 13, 'S22', 'G9', 'P532');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T533', 12, 'S64', 'G10', 'P533');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T534', 13, 'S238', 'G1', 'P534');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T535', 15, 'S308', 'G2', 'P535');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T536', 12, 'S151', 'G3', 'P536');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T537', 13, 'S287', 'G4', 'P537');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T538', 12, 'S84', 'G5', 'P538');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T539', 14, 'S134', 'G6', 'P539');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T540', 13, 'S27', 'G7', 'P540');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T541', 14, 'S291', 'G8', 'P541');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T542', 12, 'S56', 'G9', 'P542');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T543', 13, 'S209', 'G10', 'P543');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T544', 13, 'S176', 'G1', 'P544');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T545', 14, 'S254', 'G2', 'P545');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T546', 15, 'S348', 'G3', 'P546');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T547', 14, 'S187', 'G4', 'P547');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T548', 15, 'S349', 'G5', 'P548');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T549', 12, 'S278', 'G6', 'P549');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T550', 12, 'S240', 'G7', 'P550');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T551', 14, 'S243', 'G8', 'P551');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T552', 12, 'S7', 'G9', 'P552');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T553', 13, 'S196', 'G10', 'P553');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T554', 12, 'S357', 'G1', 'P554');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T555', 13, 'S40', 'G2', 'P555');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T556', 15, 'S244', 'G3', 'P556');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T557', 14, 'S51', 'G4', 'P557');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T558', 13, 'S237', 'G5', 'P558');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T559', 14, 'S191', 'G6', 'P559');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T560', 13, 'S332', 'G7', 'P560');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T561', 14, 'S208', 'G8', 'P561');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T562', 15, 'S59', 'G9', 'P562');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T563', 15, 'S36', 'G10', 'P563');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T564', 13, 'S354', 'G1', 'P564');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T565', 12, 'S24', 'G2', 'P565');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T566', 14, 'S333', 'G3', 'P566');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T567', 13, 'S179', 'G4', 'P567');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T568', 14, 'S207', 'G5', 'P568');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T569', 14, 'S131', 'G6', 'P569');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T570', 15, 'S42', 'G7', 'P570');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T571', 13, 'S175', 'G8', 'P571');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T572', 14, 'S35', 'G9', 'P572');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T573', 15, 'S128', 'G10', 'P573');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T574', 12, 'S197', 'G1', 'P574');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T575', 14, 'S149', 'G2', 'P575');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T576', 12, 'S156', 'G3', 'P576');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T577', 13, 'S248', 'G4', 'P577');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T578', 14, 'S164', 'G5', 'P578');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T579', 14, 'S281', 'G6', 'P579');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T580', 13, 'S342', 'G7', 'P580');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T581', 13, 'S105', 'G8', 'P581');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T582', 14, 'S129', 'G9', 'P582');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T583', 14, 'S36', 'G10', 'P583');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T584', 13, 'S169', 'G1', 'P584');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T585', 13, 'S303', 'G2', 'P585');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T586', 13, 'S235', 'G3', 'P586');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T587', 15, 'S24', 'G4', 'P587');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T588', 12, 'S48', 'G5', 'P588');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T589', 15, 'S71', 'G6', 'P589');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T590', 14, 'S159', 'G7', 'P590');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T591', 15, 'S29', 'G8', 'P591');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T592', 13, 'S141', 'G9', 'P592');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T593', 14, 'S215', 'G10', 'P593');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T594', 15, 'S151', 'G1', 'P594');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T595', 15, 'S218', 'G2', 'P595');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T596', 14, 'S196', 'G3', 'P596');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T597', 13, 'S27', 'G4', 'P597');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T598', 12, 'S146', 'G5', 'P598');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T599', 14, 'S262', 'G6', 'P599');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T600', 13, 'S311', 'G7', 'P600');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T601', 15, 'S303', 'G2', 'P601');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T602', 15, 'S316', 'G9', 'P602');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T603', 12, 'S217', 'G10', 'P603');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T604', 14, 'S228', 'G4', 'P604');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T605', 13, 'S150', 'G5', 'P605');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T606', 13, 'S178', 'G7', 'P606');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T607', 15, 'S295', 'G8', 'P607');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T608', 13, 'S333', 'G6', 'P608');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T609', 12, 'S139', 'G3', 'P609');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T610', 15, 'S259', 'G1', 'P610');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T611', 12, 'S20', 'G9', 'P611');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T612', 15, 'S33', 'G8', 'P612');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T613', 13, 'S70', 'G6', 'P613');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T614', 12, 'S226', 'G5', 'P614');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T615', 12, 'S236', 'G4', 'P615');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T616', 15, 'S158', 'G3', 'P616');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T617', 14, 'S85', 'G2', 'P617');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T618', 14, 'S276', 'G10', 'P618');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T619', 12, 'S14', 'G7', 'P619');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T620', 13, 'S190', 'G8', 'P620');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T621', 15, 'S146', 'G1', 'P621');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T622', 13, 'S305', 'G9', 'P622');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T623', 13, 'S134', 'G3', 'P623');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T624', 13, 'S268', 'G4', 'P624');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T625', 13, 'S346', 'G6', 'P625');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T626', 12, 'S118', 'G10', 'P626');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T627', 15, 'S93', 'G5', 'P627');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T628', 14, 'S176', 'G1', 'P628');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T629', 14, 'S258', 'G3', 'P629');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T630', 12, 'S56', 'G2', 'P630');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T631', 15, 'S164', 'G7', 'P631');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T632', 14, 'S230', 'G8', 'P632');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T633', 14, 'S45', 'G4', 'P633');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T634', 13, 'S99', 'G9', 'P634');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T635', 14, 'S332', 'G5', 'P635');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T636', 13, 'S254', 'G6', 'P636');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T637', 15, 'S195', 'G10', 'P637');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T638', 13, 'S307', 'G2', 'P638');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T639', 14, 'S305', 'G3', 'P639');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T640', 14, 'S254', 'G4', 'P640');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T641', 14, 'S131', 'G5', 'P641');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T642', 15, 'S149', 'G6', 'P642');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T643', 13, 'S318', 'G7', 'P643');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T644', 15, 'S224', 'G8', 'P644');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T645', 15, 'S342', 'G9', 'P645');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T646', 15, 'S328', 'G10', 'P646');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T647', 15, 'S15', 'G1', 'P647');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T648', 14, 'S144', 'G2', 'P648');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T649', 14, 'S198', 'G3', 'P649');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T650', 15, 'S291', 'G4', 'P650');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T651', 12, 'S209', 'G5', 'P651');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T652', 12, 'S36', 'G6', 'P652');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T653', 12, 'S55', 'G7', 'P653');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T654', 12, 'S316', 'G8', 'P654');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T655', 12, 'S98', 'G9', 'P655');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T656', 14, 'S108', 'G10', 'P656');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T657', 12, 'S179', 'G1', 'P657');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T658', 12, 'S199', 'G2', 'P658');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T659', 12, 'S281', 'G3', 'P659');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T660', 13, 'S134', 'G4', 'P660');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T661', 14, 'S244', 'G5', 'P661');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T662', 12, 'S225', 'G6', 'P662');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T663', 14, 'S51', 'G7', 'P663');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T664', 13, 'S38', 'G8', 'P664');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T665', 15, 'S139', 'G9', 'P665');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T666', 14, 'S21', 'G10', 'P666');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T667', 12, 'S262', 'G1', 'P667');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T668', 14, 'S296', 'G2', 'P668');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T669', 14, 'S185', 'G3', 'P669');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T670', 15, 'S314', 'G4', 'P670');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T671', 13, 'S34', 'G5', 'P671');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T672', 12, 'S252', 'G6', 'P672');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T673', 14, 'S238', 'G7', 'P673');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T674', 14, 'S236', 'G8', 'P674');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T675', 12, 'S328', 'G9', 'P675');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T676', 12, 'S169', 'G10', 'P676');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T677', 14, 'S1', 'G1', 'P677');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T678', 14, 'S31', 'G2', 'P678');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T679', 12, 'S223', 'G3', 'P679');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T680', 13, 'S281', 'G4', 'P680');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T681', 12, 'S13', 'G5', 'P681');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T682', 13, 'S90', 'G6', 'P682');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T683', 13, 'S168', 'G7', 'P683');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T684', 14, 'S256', 'G8', 'P684');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T685', 15, 'S342', 'G9', 'P685');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T686', 15, 'S96', 'G10', 'P686');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T687', 12, 'S193', 'G1', 'P687');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T688', 14, 'S23', 'G2', 'P688');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T689', 13, 'S56', 'G3', 'P689');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T690', 13, 'S266', 'G4', 'P690');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T691', 13, 'S280', 'G5', 'P691');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T692', 15, 'S58', 'G6', 'P692');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T693', 15, 'S16', 'G7', 'P693');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T694', 15, 'S234', 'G8', 'P694');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T695', 15, 'S145', 'G9', 'P695');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T696', 13, 'S128', 'G10', 'P696');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T697', 15, 'S22', 'G1', 'P697');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T698', 14, 'S140', 'G2', 'P698');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T699', 15, 'S307', 'G3', 'P699');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T700', 14, 'S123', 'G4', 'P700');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T701', 15, 'S136', 'G2', 'P701');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T702', 15, 'S45', 'G4', 'P702');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T703', 14, 'S78', 'G10', 'P703');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T704', 13, 'S286', 'G6', 'P704');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T705', 14, 'S159', 'G9', 'P705');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T706', 13, 'S85', 'G5', 'P706');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T707', 13, 'S47', 'G1', 'P707');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T708', 14, 'S157', 'G8', 'P708');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T709', 13, 'S287', 'G7', 'P709');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T710', 13, 'S48', 'G3', 'P710');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T711', 14, 'S9', 'G2', 'P711');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T712', 15, 'S73', 'G9', 'P712');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T713', 12, 'S84', 'G6', 'P713');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T714', 13, 'S26', 'G3', 'P714');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T715', 14, 'S338', 'G8', 'P715');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T716', 15, 'S68', 'G7', 'P716');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T717', 13, 'S25', 'G10', 'P717');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T718', 14, 'S86', 'G4', 'P718');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T719', 13, 'S81', 'G5', 'P719');
insert into ticket (ticket_id, price, schedule_id, member_id, payment_id) values ('T720', 13, 'S321', 'G1', 'P720');



